Slime ID, Wave Number, Fitness Pool, Min Path Distance To Sheep, Total Path Distance,Sheep Distance Fitness,Parent One, Parent Two, Main Type, Secondary Type,Main Resistance Gene, Main Resistance Trait, Secondary Resistance Gene, Secondary Resistance Trait, Tower Attraction Gene, Tower Attraction Trait, Slime Optimal Distance Gene, Slime Optimal Distance Trait, Speed Gene, Speed Trait, Turn Rate Gene, Turn Rate Trait, Time Alive After Increased Alignment Strength,
131, 7, 0, 56.29005, 59.27013, 872.752, 5,196,Blaster,Blaster,0.55,0.55,0.35,0.35,-2.820111,2.111287,-0.4508382,0.3822029,4.877759,4.77039,-0.3414056,0.3100047,0,
132, 7, 0, 114.2851, 119.9275, 433.7075, 285,67,Blaster,Blaster,0.55,0.55,0.35,0.35,1.479158,2.923856,2.964851,1.79819,7.024201,6.27176,-2.359023,0.2326212,0,
133, 7, 0, 98.444, 102.4893, 502.7955, 162,124,Blaster,Basic,0.55,0.55,0.35,0.35,1.075787,2.760247,1.392264,0.9080315,1.564805,3.001066,-0.3414056,0.3100047,0,
134, 7, 0, 105.2739, 114.8084, 470.4822, 97,149,Basic,Basic,0.55,0.55,0.35,0.35,1.523745,2.943897,-2.582835,0.1350075,6.016644,5.542229,-0.9064159,0.2850348,0,
135, 7, 0, 125.6757, 132.6875, 394.7088, 36,14,Basic,Fire,0.55,0.55,0.35,0.35,-1.597844,2.204283,-2.4821,0.1418827,9.009363,7.753031,-2.025779,0.2432745,0,
136, 7, 0, 59.20706, 64.50391, 830.4673, 46,74,Blaster,Blaster,0.55,0.55,0.35,0.35,0.4296703,2.555026,-0.549475,0.3644809,4.9221,4.799112,1.034545,0.3833656,0,
137, 7, 0, 93.6168, 98.99294, 528.4474, 259,128,Shock,Ice,0.55,0.55,0.35,0.35,-2.11933,2.157691,-7.208987,0.01352437,2.030292,3.202693,2.322207,0.4700214,0,
138, 7, 0, 59.88886, 62.71164, 821.1683, 217,139,Blaster,Blaster,0.55,0.55,0.35,0.35,-1.374196,2.228232,0.5689923,0.6206468,1.754467,3.081379,5.057951,0.715574,0,
139, 7, 0, 91.06689, 94.75089, 543.0834, 288,95,Blaster,Fire,0.55,0.55,0.35,0.35,-3.064255,2.098549,-0.9383379,0.3020232,8.177446,7.133063,5.907305,0.8070098,0,
140, 7, 0, 110.0814, 116.6538, 450.1204, 47,288,Fire,Shock,0.55,0.55,0.35,0.35,1.523745,2.943897,1.245649,0.8492982,10.3347,8.702951,-1.680222,0.2551466,0,
141, 7, 0, 127.5978, 134.964, 388.8091, 233,28,Laser,Fire,0.55,0.55,0.35,0.35,2.292589,3.362252,-4.313657,0.0572695,0.5112631,2.59947,0.5057312,0.352946,0,
142, 7, 0, 87.74493, 91.93871, 563.4125, 37,264,Blaster,Ice,0.55,0.55,0.35,0.35,-1.113755,2.259645,-2.840842,0.1188619,-1.560246,2.007205,0.9055068,0.3756754,0,
143, 7, 0, 90.6107, 95.81641, 545.7878, 266,265,Blaster,Basic,0.55,0.55,0.35,0.35,-2.33649,2.141558,-0.7277766,0.3344331,4.818046,4.731897,1.109161,0.3878926,0,
144, 7, 0, 108.6133, 113.5367, 456.1492, 95,239,Blaster,Fire,0.55,0.55,0.35,0.35,-5.19979,2.033967,-2.582835,0.1350075,8.177446,7.133063,-5.154472,0.1683311,0,
145, 7, 0, 91.03009, 99.28435, 543.3005, 35,89,Blaster,Basic,0.55,0.55,0.35,0.35,-1.20452,2.248239,-1.375152,0.2442128,-0.256305,2.351654,1.330551,0.4016747,0,
146, 7, 0, 114.3022, 124.6961, 433.643, 140,235,Basic,Basic,0.55,0.55,0.35,0.35,-2.820111,2.111287,-3.807974,0.07362348,-0.9642762,2.153471,3.987856,0.6098554,0,
147, 7, 0, 59.14125, 67.39079, 831.3761, 31,24,Blaster,Blaster,0.55,0.55,0.35,0.35,1.063273,2.755648,-2.762906,0.1235268,3.471853,3.925425,1.381104,0.4048958,0,
148, 7, 0, 58.98509, 61.77266, 833.5405, 228,180,Blaster,Blaster,0.55,0.55,0.35,0.35,2.739621,3.680514,0.435553,0.5829238,1.997142,3.187828,0.6201513,0.3592844,0,
149, 7, 0, 39.84522, 41.75049, 1224.133, 110,86,Blaster,Blaster,0.55,0.55,0.35,0.35,-1.936645,2.172669,-1.543227,0.2249713,7.039618,6.283154,-7.140441,0.1421842,0,
150, 7, 0, 109.8001, 115.8745, 451.2632, 243,150,Basic,Ice,0.55,0.55,0.35,0.35,0.5910641,2.600551,0.5689923,0.6206468,1.754467,3.081379,5.057951,0.715574,0,
151, 7, 0, 108.5659, 115.0819, 456.3462, 186,54,Basic,Shock,0.55,0.55,0.35,0.35,-1.936645,2.172669,-0.1905117,0.4330338,1.761063,3.084218,4.800119,0.6890606,0,
152, 7, 0, 94.37886, 99.70451, 524.2252, 33,75,Blaster,Blaster,0.55,0.55,0.35,0.35,-1.694193,2.19475,-0.05346885,0.4623262,3.735483,4.073679,-0.9146675,0.2846906,0,
153, 7, 0, 87.30756, 92.50941, 566.2029, 49,188,Blaster,Basic,0.55,0.55,0.35,0.35,-0.8599999,2.294355,2.411727,1.425663,4.818046,4.731897,0.5556057,0.3556926,0,
154, 7, 0, 92.60803, 105.2625, 534.1422, 118,288,Laser,Fire,0.55,0.55,0.35,0.35,-7.380999,2.011424,1.14595,0.81135,10.3347,8.702951,-1.358917,0.2669827,0,
155, 7, 0, 87.91978, 92.87348, 562.3046, 236,62,Basic,Basic,0.55,0.55,0.35,0.35,-2.626161,2.122564,1.855667,1.118317,4.449831,4.499407,-2.738515,0.2213843,0,
156, 7, 0, 40.59104, 43.57938, 1202.182, 201,186,Blaster,Blaster,0.55,0.55,0.35,0.35,-1.936645,2.172669,-2.65819,0.1300803,5.421754,5.130594,-1.122484,0.2762073,0,
157, 7, 0, 92.74169, 101.1649, 533.3806, 139,242,Blaster,Basic,0.55,0.55,0.35,0.35,-2.468905,2.132537,-0.4508382,0.3822029,3.735483,4.073679,-2.901254,0.2168426,0,
158, 7, 0, 71.91574, 75.46617, 685.723, 163,68,Blaster,Blaster,0.55,0.55,0.35,0.35,0.4296703,2.555026,-0.7688981,0.3278503,1.242586,2.870331,-0.7853881,0.2901501,0,
159, 7, 0, 59.05111, 67.33436, 832.6241, 70,29,Blaster,Blaster,0.55,0.55,0.35,0.35,-2.444203,2.134175,1.14595,0.81135,1.016447,2.782799,2.575813,0.4892787,0,
160, 7, 0, 105.2776, 110.2633, 470.4662, 130,186,Blaster,Ice,0.55,0.55,0.35,0.35,-1.145253,2.255629,-1.917382,0.1873055,7.039618,6.283154,-1.122484,0.2762073,0,
161, 7, 0, 39.64488, 41.92751, 1230.167, 196,130,Blaster,Blaster,0.55,0.55,0.35,0.35,1.725229,3.039781,-2.998774,0.1099361,1.477058,2.964756,1.215411,0.3944413,0,
162, 7, 0, 109.578, 114.923, 452.1697, 146,46,Blaster,Basic,0.55,0.55,0.35,0.35,-0.1915802,2.409254,-2.435216,0.1451991,0.8364818,2.715579,-5.000982,0.1709043,0,
163, 7, 0, 90.8404, 95.84237, 544.4227, 139,288,Blaster,Fire,0.55,0.55,0.35,0.35,-7.380999,2.011424,0.5689923,0.6206468,13.35488,10.50735,5.057951,0.715574,0,
164, 7, 0, 106.5051, 130.4892, 465.0944, 186,287,Blaster,Ice,0.55,0.55,0.35,0.35,-0.3090107,2.386277,-0.7277766,0.3344331,0.1496595,2.478251,-3.34801,0.2051784,0,
165, 7, 0, 94.80465, 100.0046, 521.8953, 177,137,Blaster,Basic,0.55,0.55,0.35,0.35,0.5910641,2.600551,-1.333544,0.2492187,7.039618,6.283154,-1.120376,0.2762915,0,
166, 7, 0, 26.20325, 27.58071, 1838.016, 227,99,Blaster,Blaster,0.55,0.55,0.35,0.35,1.560176,2.960581,-2.840842,0.1188619,6.767471,6.082849,0.9055068,0.3756754,0,
167, 7, 0, 95.15985, 100.5192, 519.9675, 243,125,Basic,Fire,0.55,0.55,0.35,0.35,2.044085,3.210792,1.359245,0.894493,-0.1006055,2.399049,3.987856,0.6098554,0,
168, 7, 0, 99.11432, 104.6119, 499.429, 172,194,Basic,Blaster,0.55,0.55,0.35,0.35,-1.365665,2.229198,-5.598523,0.03020641,2.017959,3.197153,1.381104,0.4048958,0,
169, 7, 0, 92.78017, 98.10669, 533.1618, 199,164,Blaster,Basic,0.55,0.55,0.35,0.35,-1.20452,2.248239,-2.074236,0.173422,10.31748,8.691067,1.981516,0.4453009,0,
170, 7, 0, 94.14338, 98.57613, 525.5226, 250,118,Blaster,Basic,0.55,0.55,0.35,0.35,0.4296703,2.555026,1.14595,0.81135,0.09169269,2.45957,2.015972,0.4477414,0,
171, 7, 0, 91.0926, 101.9525, 542.9318, 31,163,Blaster,Blaster,0.55,0.55,0.35,0.35,-0.3297133,2.38236,-0.7688981,0.3278503,4.500354,4.5308,2.194564,0.4606058,0,
172, 7, 0, 110.1907, 116.2318, 449.6779, 62,111,Basic,Basic,0.55,0.55,0.35,0.35,-2.468905,2.132537,0.8295338,0.7009486,4.449831,4.499407,0.4321854,0.3489416,0,
173, 7, 0, 45.93985, 47.83339, 1065.193, 67,288,Blaster,Fire,0.55,0.55,0.35,0.35,5.556446,7.690598,2.964851,1.79819,10.3347,8.702951,-1.888296,0.2478946,0,
174, 7, 0, 95.19992, 99.10374, 519.751, 199,118,Blaster,Basic,0.55,0.55,0.35,0.35,2.338627,3.392207,1.14595,0.81135,0.09169269,2.45957,2.015972,0.4477414,0,
175, 7, 0, 125.3064, 131.8982, 395.8626, 125,174,Basic,Blaster,0.55,0.55,0.35,0.35,0.2406689,2.505991,1.543175,0.9722788,4.818046,4.731897,0.4321854,0.3489416,0,
176, 7, 0, 125.9315, 131.8558, 393.9132, 214,164,Basic,Shock,0.55,0.55,0.35,0.35,-1.20452,2.248239,-2.074236,0.173422,10.31748,8.691067,-3.861362,0.1931313,0,
177, 7, 0, 99.04774, 104.2885, 499.7614, 110,147,Basic,Blaster,0.55,0.55,0.35,0.35,-3.925071,2.064169,-0.3760881,0.3961814,9.009363,7.753031,1.609931,0.4198249,0,
178, 7, 0, 110.2846, 114.7069, 449.2984, 135,268,Shock,Basic,0.55,0.55,0.35,0.35,1.014836,2.738101,-6.193004,0.02245673,5.170838,4.962374,7.745772,1.019821,0,
179, 7, 0, 98.49708, 102.4885, 502.5273, 220,235,Basic,Basic,0.55,0.55,0.35,0.35,-2.820111,2.111287,-3.807974,0.07362348,2.030292,3.202693,3.987856,0.6098554,0,
180, 7, 0, 128.6908, 135.7881, 385.5322, 18,277,Shock,Laser,0.55,0.55,0.35,0.35,-1.597844,2.204283,-1.832543,0.1952634,9.069649,7.79749,-2.901254,0.2168426,0,
181, 7, 0, 127.3851, 134.9562, 389.4533, 39,295,Blaster,Fire,0.55,0.55,0.35,0.35,-2.254364,2.147457,0.1124783,0.5003223,4.877759,4.77039,1.215411,0.3944413,0,
182, 7, 0, 94.66261, 103.3464, 522.6703, 177,130,Blaster,Blaster,0.55,0.55,0.35,0.35,1.725229,3.039781,0.4565758,0.5887209,1.477058,2.964756,1.215411,0.3944413,0,
183, 7, 0, 88.1255, 96.46526, 561.0067, 172,177,Blaster,Blaster,0.55,0.55,0.35,0.35,5.146224,6.839602,0.4565758,0.5887209,4.832968,4.741496,-1.120376,0.2762915,0,
184, 7, 0, 58.50507, 63.93228, 840.2645, 82,130,Blaster,Blaster,0.55,0.55,0.35,0.35,1.725229,3.039781,0.03033164,0.4811574,1.477058,2.964756,1.215411,0.3944413,0,
185, 7, 0, 56.83453, 59.11194, 864.5355, 149,287,Blaster,Blaster,0.55,0.55,0.35,0.35,-0.3090107,2.386277,-0.7277766,0.3344331,0.1496595,2.478251,-1.004793,0.2809677,0,
186, 7, 0, 57.89977, 61.05746, 848.8997, 35,217,Blaster,Blaster,0.55,0.55,0.35,0.35,2.044085,3.210792,-0.5757699,0.3598916,1.543473,2.992189,-0.7527435,0.2915512,0,
187, 7, 0, 128.7785, 136.2599, 385.2717, 88,13,Basic,Fire,0.55,0.55,0.35,0.35,-6.513711,2.017621,0.117615,0.5015443,6.166768,5.648647,-0.7853881,0.2901501,0,
188, 7, 0, 95.68077, 117.0773, 517.1659, 236,242,Blaster,Basic,0.55,0.55,0.35,0.35,-2.468905,2.132537,-0.4508382,0.3822029,3.735483,4.073679,-2.901254,0.2168426,0,
189, 7, 0, 90.06592, 95.52203, 549.0529, 96,268,Blaster,Blaster,0.55,0.55,0.35,0.35,1.014836,2.738101,-1.720107,0.2063222,-6.40092,1.319093,6.313932,0.8526923,0,
190, 7, 0, 26.35898, 27.40548, 1827.553, 232,242,Blaster,Blaster,0.55,0.55,0.35,0.35,-2.468905,2.132537,-0.4508382,0.3822029,4.877759,4.77039,-2.901254,0.2168426,0,
191, 7, 0, 86.53674, 97.6676, 571.1888, 232,188,Blaster,Fire,0.55,0.55,0.35,0.35,1.523745,2.943897,2.411727,1.425663,4.572406,4.575853,0.4321854,0.3489416,0,
192, 7, 0, 129.9391, 137.3199, 381.8569, 186,281,Basic,Ice,0.55,0.55,0.35,0.35,6.981877,11.38534,-0.2111087,0.4287873,1.429047,2.945114,2.158507,0.4579794,0,
193, 7, 0, 42.87245, 44.93117, 1139.667, 237,95,Blaster,Blaster,0.55,0.55,0.35,0.35,-3.064255,2.098549,-0.9383379,0.3020232,8.177446,7.133063,5.907305,0.8070098,0,
194, 7, 0, 92.02481, 96.38629, 537.491, 66,142,Blaster,Basic,0.55,0.55,0.35,0.35,-1.936645,2.172669,-3.210887,0.09898312,7.039618,6.283154,1.677553,0.4243468,0,
195, 7, 0, 108.124, 117.9498, 458.1942, 97,186,Basic,Basic,0.55,0.55,0.35,0.35,-1.936645,2.172669,-2.65819,0.1300803,4.446187,4.497149,-1.122484,0.2762073,0,
196, 7, 0, 109.4972, 121.2144, 452.5002, 269,37,Blaster,Basic,0.55,0.55,0.35,0.35,-1.421822,2.222909,2.175766,1.287432,4.871274,4.766199,-2.560575,0.2265383,0,
197, 7, 0, 59.021, 62.30428, 833.0418, 30,92,Blaster,Blaster,0.55,0.55,0.35,0.35,1.523745,2.943897,1.245649,0.8492982,1.761063,3.084218,-0.7853881,0.2901501,0,
198, 7, 0, 50.72494, 52.77377, 966.6517, 33,146,Blaster,Blaster,0.55,0.55,0.35,0.35,-0.1915802,2.409254,-0.3827806,0.3949102,0.8117498,2.706508,4.339077,0.6432683,0,
199, 7, 0, 93.88101, 99.44492, 526.9758, 92,147,Basic,Blaster,0.55,0.55,0.35,0.35,-1.335971,2.232595,-0.06145644,0.4605682,9.009363,7.753031,-0.7853881,0.2901501,0,
200, 7, 0, 127.7902, 133.8607, 388.2284, 145,285,Shock,Blaster,0.55,0.55,0.35,0.35,-2.820111,2.111287,-0.4508382,0.3822029,-1.190861,2.095748,-0.7277391,0.2926306,0,
201, 7, 0, 88.36621, 91.91549, 559.4956, 71,158,Blaster,Blaster,0.55,0.55,0.35,0.35,-4.923712,2.038986,2.127683,1.260705,-0.3429903,2.325878,-5.87686,0.1573818,0,
202, 7, 0, 109.2542, 113.7112, 453.4977, 199,227,Blaster,Basic,0.55,0.55,0.35,0.35,-5.19979,2.033967,0.03033164,0.4811574,-0.04642373,2.415877,-2.214939,0.2371344,0,
203, 7, 0, 128.4849, 134.8453, 386.1454, 62,184,Laser,Basic,0.55,0.55,0.35,0.35,-1.936645,2.172669,-1.543227,0.2249713,7.039618,6.283154,-2.358129,0.2326488,0,
204, 7, 0, 126.5647, 143.6291, 391.9579, 150,287,Basic,Basic,0.55,0.55,0.35,0.35,-0.3090107,2.386277,-0.7277766,0.3344331,0.1496595,2.478251,-1.004793,0.2809677,0,
205, 7, 0, 105.0035, 111.0222, 471.6827, 93,74,Fire,Blaster,0.55,0.55,0.35,0.35,0.4296703,2.555026,-0.549475,0.3644809,4.9221,4.799112,-0.3227132,0.3108792,0,
206, 7, 0, 41.08442, 46.48751, 1188.088, 243,39,Blaster,Blaster,0.55,0.55,0.35,0.35,-2.254364,2.147457,-0.4508382,0.3822029,4.877759,4.77039,-2.891958,0.2170977,0,
207, 7, 0, 91.23095, 96.01855, 542.1174, 261,43,Basic,Blaster,0.55,0.55,0.35,0.35,0.2779158,2.515306,-3.189027,0.1000601,1.595561,3.013919,-0.3414056,0.3100047,0,
208, 7, 0, 42.01937, 44.03608, 1162.267, 46,33,Blaster,Blaster,0.55,0.55,0.35,0.35,0.787255,2.660813,0.2413127,0.5318418,3.735483,4.073679,-3.613472,0.1987759,0,
209, 7, 0, 99.2784, 103.981, 498.6118, 119,82,Shock,Blaster,0.55,0.55,0.35,0.35,-1.936645,2.172669,-2.374589,0.1496012,5.293818,5.044393,-3.551593,0.2002346,0,
210, 7, 0, 108.1782, 114.0393, 457.967, 22,243,Blaster,Basic,0.55,0.55,0.35,0.35,2.044085,3.210792,9.249218,8.354298,4.871274,4.766199,-2.891958,0.2170977,0,
211, 7, 0, 109.5563, 115.726, 452.2583, 213,80,Blaster,Fire,0.55,0.55,0.35,0.35,-3.513867,2.078771,-1.375152,0.2442128,1.775817,3.090578,-5.154472,0.1683311,0,
212, 7, 0, 96.28518, 105.0943, 513.9529, 243,186,Blaster,Ice,0.55,0.55,0.35,0.35,-1.936645,2.172669,-2.65819,0.1300803,7.039618,6.283154,-1.122484,0.2762073,0,
213, 7, 0, 92.78582, 96.43531, 533.1296, 91,19,Blaster,Basic,0.55,0.55,0.35,0.35,-1.597844,2.204283,-1.91915,0.1871431,4.500354,4.5308,-0.3227132,0.3108792,0,
214, 7, 0, 58.65107, 61.51133, 838.208, 165,18,Blaster,Blaster,0.55,0.55,0.35,0.35,-2.820111,2.111287,-1.832543,0.1952634,4.877759,4.77039,-0.3414056,0.3100047,0,
215, 7, 0, 131.1214, 137.2888, 378.4398, 97,46,Basic,Blaster,0.55,0.55,0.35,0.35,3.347083,4.223882,0.7980011,0.6907414,0.8364818,2.715579,-3.886066,0.1925858,0,
216, 7, 0, 106.5276, 111.6794, 464.997, 196,188,Basic,Blaster,0.55,0.55,0.35,0.35,1.523745,2.943897,2.411727,1.425663,4.877759,4.77039,0.4321854,0.3489416,0,
217, 7, 0, 110.3023, 133.8954, 449.2271, 243,162,Blaster,Fire,0.55,0.55,0.35,0.35,1.075787,2.760247,-0.183145,0.4345622,1.595561,3.013919,-2.891958,0.2170977,0,
218, 7, 0, 107.389, 112.3246, 461.3015, 149,65,Basic,Basic,0.55,0.55,0.35,0.35,3.24206,4.119761,-0.4092104,0.389928,-2.934468,1.732223,-1.021042,0.2803037,0,
219, 7, 0, 27.37598, 28.49805, 1762.054, 163,184,Blaster,Blaster,0.55,0.55,0.35,0.35,-1.936645,2.172669,-1.543227,0.2249713,7.039618,6.283154,-2.358129,0.2326488,0,
220, 7, 0, 112.7894, 118.7828, 439.4083, 42,51,Laser,Blaster,0.55,0.55,0.35,0.35,0.787255,2.660813,-0.0271706,0.468159,5.637054,5.277591,-0.564765,0.2997988,0,
221, 7, 0, 125.9882, 137.9186, 393.7375, 232,108,Laser,Fire,0.55,0.55,0.35,0.35,1.174583,2.797516,2.964851,1.79819,7.039618,6.283154,-0.3414056,0.3100047,0,
222, 7, 0, 98.09451, 103.2248, 504.5688, 228,11,Blaster,Blaster,0.55,0.55,0.35,0.35,-0.2720504,2.393368,0.5689923,0.6206468,3.735483,4.073679,1.447453,0.4091656,0,
223, 7, 0, 56.80103, 59.06758, 865.0365, 33,26,Blaster,Basic,0.55,0.55,0.35,0.35,2.623295,3.591604,-1.543227,0.2249713,10.149,8.574067,-2.358129,0.2326488,0,
224, 7, 0, 99.60317, 104.518, 497.0022, 64,89,Blaster,Basic,0.55,0.55,0.35,0.35,-1.20452,2.248239,-1.375152,0.2442128,-0.256305,2.351654,1.330551,0.4016747,0,
225, 7, 0, 129.3033, 135.6524, 383.7203, 66,50,Ice,Shock,0.55,0.55,0.35,0.35,-3.945023,2.063534,-5.84193,0.02675433,2.030292,3.202693,2.322207,0.4700214,0,
226, 7, 0, 105.3293, 114.825, 470.2372, 177,96,Basic,Blaster,0.55,0.55,0.35,0.35,-6.099298,2.021674,-2.504911,0.1402962,4.832968,4.741496,0.4321854,0.3489416,0,
227, 7, 0, 105.8267, 120.0835, 468.0478, 26,142,Basic,Blaster,0.55,0.55,0.35,0.35,-1.936645,2.172669,-3.210887,0.09898312,7.039618,6.283154,-2.358129,0.2326488,0,
228, 7, 0, 59.46164, 61.82673, 826.9706, 19,292,Blaster,Blaster,0.55,0.55,0.35,0.35,-3.064255,2.098549,0.003680885,0.4750909,2.017959,3.197153,6.39712,0.8621648,0,
229, 7, 0, 41.11449, 44.83261, 1187.24, 149,254,Blaster,Blaster,0.55,0.55,0.35,0.35,4.913198,6.401035,-0.5604339,0.3625614,4.818046,4.731897,-0.9064159,0.2850348,0,
230, 7, 0, 129.7068, 136.012, 382.5356, 216,70,Basic,Basic,0.55,0.55,0.35,0.35,-0.8599999,2.294355,2.513119,1.488764,4.818046,4.731897,1.392589,0.4056315,0,
231, 7, 0, 59.28924, 62.90884, 829.3354, 232,173,Blaster,Blaster,0.55,0.55,0.35,0.35,1.075787,2.760247,-2.990263,0.1103997,-0.3429903,2.325878,-0.8782515,0.2862142,0,
232, 7, 0, 106.8567, 112.0988, 463.5781, 133,186,Basic,Ice,0.55,0.55,0.35,0.35,-1.936645,2.172669,-2.65819,0.1300803,7.039618,6.283154,-1.122484,0.2762073,0,
233, 7, 0, 85.90044, 91.19382, 575.3711, 266,137,Blaster,Basic,0.55,0.55,0.35,0.35,0.5910641,2.600551,-1.333544,0.2492187,7.039618,6.283154,-2.901254,0.2168426,0,
234, 7, 0, 105.9213, 110.174, 467.6337, 220,217,Shock,Blaster,0.55,0.55,0.35,0.35,2.044085,3.210792,-0.5086322,0.3717211,1.543473,2.992189,-0.7527435,0.2915512,0,
235, 7, 0, 85.13924, 92.99259, 580.4556, 19,178,Basic,Blaster,0.55,0.55,0.35,0.35,-1.936645,2.172669,-1.543227,0.2249713,1.477058,2.964756,-2.358129,0.2326488,0,
236, 7, 0, 128.5332, 135.2986, 386.0015, 239,262,Basic,Basic,0.55,0.55,0.35,0.35,-4.861753,2.040211,-0.7276381,0.3344555,3.730849,4.071031,-2.597273,0.225459,0,
237, 7, 0, 58.2057, 60.96485, 844.5134, 4,232,Blaster,Blaster,0.55,0.55,0.35,0.35,-2.820111,2.111287,-0.4508382,0.3822029,4.877759,4.77039,-0.3414056,0.3100047,0,
238, 7, 0, 98.99281, 104.7519, 500.0359, 56,120,Basic,Basic,0.55,0.55,0.35,0.35,-2.877251,2.108166,0.5931963,0.6277293,5.632246,5.274282,3.458156,0.561994,0,
239, 7, 0, 109.4775, 113.8037, 452.5809, 80,86,Basic,Basic,0.55,0.55,0.35,0.35,-1.59099,2.204978,-1.543227,0.2249713,1.775817,3.090578,-2.358129,0.2326488,0,
240, 7, 0, 89.94466, 98.10563, 549.7849, 174,42,Acid,Blaster,0.55,0.55,0.35,0.35,1.075787,2.760247,-0.4092104,0.389928,4.818046,4.731897,0.4321854,0.3489416,0,
241, 7, 0, 130.5283, 158.7036, 380.1463, 254,275,Blaster,Laser,0.55,0.55,0.35,0.35,0.5004907,2.574572,-0.1052381,0.4510454,1.543473,2.992189,-2.504217,0.2282126,0,
242, 7, 0, 59.1066, 62.67123, 831.8554, 103,46,Blaster,Blaster,0.55,0.55,0.35,0.35,3.347083,4.223882,-2.435216,0.1451991,0.8364818,2.715579,-0.3227132,0.3108792,0,
243, 7, 0, 27.16358, 28.44506, 1775.343, 29,81,Blaster,Blaster,0.55,0.55,0.35,0.35,-0.9444435,2.282323,-0.5604339,0.3625614,7.039618,6.283154,2.575813,0.4892787,0,
244, 7, 0, 86.9069, 91.91949, 568.7836, 241,58,Blaster,Blaster,0.55,0.55,0.35,0.35,1.075787,2.760247,2.480783,1.468394,-3.298103,1.672158,6.313932,0.8526923,0,
245, 7, 0, 109.9851, 115.0901, 450.5109, 105,25,Ice,Fire,0.55,0.55,0.35,0.35,-3.401778,2.083296,-3.012568,0.1091887,2.694852,3.517291,-0.4447786,0.3052257,0,
246, 7, 0, 90.6886, 98.90502, 545.3241, 124,259,Basic,Ice,0.55,0.55,0.35,0.35,-2.468905,2.132537,-0.4508382,0.3822029,1.564805,3.001066,-2.901254,0.2168426,0,
247, 7, 0, 111.7228, 118.3096, 443.566, 242,185,Acid,Fire,0.55,0.55,0.35,0.35,-1.20452,2.248239,-1.105962,0.2784178,0.04630153,2.445084,1.981516,0.4453009,0,
248, 7, 0, 59.18743, 64.41955, 830.7383, 193,210,Blaster,Blaster,0.55,0.55,0.35,0.35,0.4296703,2.555026,-0.531346,0.3676777,0.3636805,2.549011,-2.960689,0.2152238,0,
249, 7, 0, 88.80756, 92.40806, 556.746, 147,47,Blaster,Shock,0.55,0.55,0.35,0.35,1.523745,2.943897,1.245649,0.8492982,1.761063,3.084218,-1.184512,0.2737439,0,
250, 7, 0, 60.56163, 63.46998, 812.1943, 199,266,Blaster,Fire,0.55,0.55,0.35,0.35,2.234989,3.325629,1.067432,0.7825586,1.596102,3.014146,1.109161,0.3878926,0,
251, 7, 0, 127.3269, 132.3737, 389.63, 192,95,Laser,Blaster,0.55,0.55,0.35,0.35,-3.064255,2.098549,-0.9383379,0.3020232,-1.873007,1.937368,5.907305,0.8070098,0,
252, 7, 0, 108.1166, 113.1442, 458.2256, 96,277,Shock,Blaster,0.55,0.55,0.35,0.35,-1.597844,2.204283,-1.832543,0.1952634,8.973887,7.726829,-2.901254,0.2168426,0,
253, 7, 0, 130.1451, 144.2339, 381.2572, 111,71,Basic,Blaster,0.55,0.55,0.35,0.35,1.075787,2.760247,-2.498023,0.1407735,-0.3429903,2.325878,-5.439086,0.1637956,0,
254, 7, 0, 111.5215, 121.6267, 444.3595, 124,292,Fire,Blaster,0.55,0.55,0.35,0.35,-1.480152,2.216557,-0.9383379,0.3020232,2.017959,3.197153,-0.3414056,0.3100047,0,
255, 7, 0, 50.1872, 52.57165, 976.8067, 257,75,Blaster,Blaster,0.55,0.55,0.35,0.35,-2.962231,2.103685,-0.9086457,0.3064021,3.735483,4.073679,-2.901254,0.2168426,0,
256, 7, 0, 59.18042, 62.67879, 830.835, 4,163,Blaster,Blaster,0.55,0.55,0.35,0.35,-0.3297133,2.38236,-1.91915,0.1871431,2.017959,3.197153,-2.901254,0.2168426,0,
257, 7, 0, 109.2386, 115.5038, 453.5617, 212,199,Basic,Basic,0.55,0.55,0.35,0.35,2.338627,3.392207,0.03033164,0.4811574,1.156772,2.836709,2.603796,0.4914485,0,
258, 7, 0, 88.58286, 92.1434, 558.1425, 146,287,Blaster,Blaster,0.55,0.55,0.35,0.35,-0.3090107,2.386277,-0.7277766,0.3344331,-0.5236099,2.273552,-3.145217,0.2103307,0,
259, 7, 0, 91.17866, 99.80573, 542.4249, 165,35,Blaster,Blaster,0.55,0.55,0.35,0.35,1.515859,2.940322,0.6552189,0.6462233,1.365687,2.919436,-0.7527435,0.2915512,0,
260, 7, 0, 128.3951, 145.9128, 386.4133, 29,117,Shock,Blaster,0.55,0.55,0.35,0.35,-2.135929,2.156396,1.14595,0.81135,0.2793814,2.520802,-0.3414056,0.3100047,0,
261, 7, 0, 56.84456, 59.60374, 864.3856, 177,18,Blaster,Blaster,0.55,0.55,0.35,0.35,5.146224,6.839602,-1.832543,0.1952634,4.877759,4.77039,-1.3032,0.2691164,0,
262, 7, 0, 40.64745, 42.27854, 1200.554, 124,188,Blaster,Blaster,0.55,0.55,0.35,0.35,1.523745,2.943897,2.411727,1.425663,4.818046,4.731897,0.4321854,0.3489416,0,
263, 7, 0, 107.01, 120.665, 462.9203, 55,86,Basic,Basic,0.55,0.55,0.35,0.35,-1.936645,2.172669,-1.543227,0.2249713,7.039618,6.283154,-2.358129,0.2326488,0,
